"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78"
"T2_PolarSdVal",0.134232277557746,-0.0316667777962898,0.0111540710677275,-0.0317796487492443,-0.0261501394869957,-0.0642057677127923,-0.00046316360448761,-0.0515077795076546,0.059370470767814,0.0205643480100515,-0.0198322141691683,0.0442816449318997,0.0709002438511539,-0.0623572594849106,-0.0587758652810814,0.0140234225371188,-0.0143259157216055,-0.0497471654694169,0.0867398806177378,0.00568179033268364,0.0116302523931087,0.00102471815551757,0.0765952771117706,0.0224282615231949,0.00599458210974051,0.0143787172747431,-0.0398766710918166,-0.0656475577440181,-0.0586243840472389,0.0102286184585157,-0.00169642143925009,-0.00808016538120486,0.0268583681915571,-0.0114228500244207,0.0729655784171391,0.00385935248113119,0.00366448416148547,0.0907651044421368,0.018529792609737,0.0598321493236947,-0.0124871693421465,0.00863241854474724,-0.0931960262962759,0.0804228230781446,0.00414401338040977,0.00571013367583267,0.0493238091341091,-0.00620070191255704,-0.073943536757705,0.0698760961961532,-0.0254088238782998,0.0711916116170084,0.0134017781383058,-0.016640614179466,-0.049443221904067,0.020947575055383,0.0180038712819143,-0.101132375974007,0.0235564594450689,-0.0112172461360436,-0.0682982507136274,0.0341114225333617,-0.0200967171375972,-0.0113717237495099,0.137674661743453,-0.065252634439836,0.0120724459687165,-0.061370728790857,-0.0283528954068423,-0.119515199208007,-0.0298802770660777,0.0978161236681684,0.0417737568031569,-0.00197023639077306,0.0267060210057932,-0.0555244506966208,0.0979654509620162,-0.12589398411692
"T2_pTimeCCW",-0.0449052776043221,0.0593543270908314,-0.000270450932999128,0.245518478860891,0.0366384454550728,0.0222524940775354,0.162426786433358,-0.0307757000426885,-0.122672096158309,0.0620713763327528,0.0383427643455297,-0.0035637760614424,-0.0587743586012916,0.0158463814498963,0.0232481645253749,-0.0726861356918848,0.0194172481396141,0.0203236927532177,-0.0448625902695637,0.0708111122313726,-0.0192395953873857,0.0490495697785335,-0.00632191556058954,0.0151430538367984,0.102079614961563,0.0526403936214917,-0.106151754880239,0.020117287069518,0.134685369441726,0.212572278892314,-0.0182671333002777,-0.153678183388617,0.0038818009822477,-0.139071336600419,0.111199276797797,-0.0760444531374652,-0.0977122426736457,0.138585733408202,0.0380902019386988,-0.00422930360502635,-0.0316580928672767,0.0855302534375058,0.02937737665738,0.0146846698633772,0.0548086557858017,-0.0427534633603592,0.101445349458615,0.0607826060475899,0.00823225377516122,0.0537193003527619,0.0830733406458161,-0.032321290378257,0.0430462052765949,0.0512891115047592,0.0331480308902178,-0.0586377711516713,-0.0140926177940881,0.0257238380487504,0.0799834998612049,0.0459703806313927,-0.0688208809684288,0.0258072940213965,0.0173251656064653,0.0256317725635298,-0.0103234965370932,-0.116660347313559,-0.145959199174249,-0.085426540819796,0.0269042406431595,0.132190150225,0.0498659729216799,-0.0381768924627197,0.0931348935248737,0.10588368818105,0.119385583893361,0.0928931852313224,-0.0391330555256889,-0.039230142916032
"T2_pTimeCW",0.106060506626243,-0.0591204560579167,0.0243049935354692,-0.122099070711769,-0.00947121032218392,-0.0819031676177638,-0.0289454369934825,-0.0508003227093948,0.0810835108891417,-0.0175459628461942,-0.0225069774024273,0.0271525712350264,0.0691307308078418,-0.124346236970634,-0.0699119955309207,0.0411250989383628,-0.0326129905842801,-0.050074957577298,0.0666092049625923,-0.0875147143738388,-0.00558162446872328,0.0173681552622379,0.148262781282811,0.0526510204004232,-0.0731481947075152,-0.0584917201124848,-0.00374574515782556,-0.0563320714655604,-0.0874558253564017,0.00647538591953455,0.0711626068736268,-0.0762599127352447,0.0111959810427021,0.0268340414858203,0.0774929845751775,0.048393999248897,-0.00628449411731061,-0.0607326924023542,-0.0321741231366966,0.188098851135093,0.020933661229278,-0.0448688376600251,-0.105939721081678,0.111569091829329,-0.0569075027394753,-0.0383947875643331,0.140728319127665,-0.0731502823584383,-0.013385251887476,0.0668768088500976,-0.141187991464722,0.0334408143410527,-0.0406730195577515,0.0635711315601668,-0.0683265368882843,0.0710237867235697,0.105399036480093,-0.121925592019055,-0.0259304475674278,0.00210969627227328,-0.0270042567999252,0.00534931148694295,-0.0533731420996503,-0.00981389111297691,0.00726557209882423,-0.080731967736709,0.198673858232825,0.158350022002271,-0.115887272388706,0.175963997211005,-0.0305439742854157,0.0425998887178936,0.0851097802166747,-0.0741252297440549,-0.135196347283713,-0.165431951714874,0.000263449172201885,0.0425360409861595
"T2_pTimeOPP",-0.103861170049538,0.0249048777613637,-0.0133746102774963,-0.185063971426179,0.0238111856042094,0.0520535230596593,-0.102003810734288,0.104287042031452,0.0284466122895746,-0.0231745241720914,-0.0152197201271779,-0.0110904851803917,-0.022174491371659,0.026745957084241,0.0515335229230307,0.0103355895743895,0.0129428356617308,-0.00802777583204231,-0.00490065817754219,-0.00258535567966299,0.0269064094998127,-0.0429296470944813,-0.0830067443807546,-0.0189750185172553,-0.0493774509561941,-0.00726413977523865,0.0804298211280775,0.0145846785674319,-0.0448781542557401,-0.191816919215874,-0.0496776399540969,0.113849034954918,-0.0251548998553805,0.106232579380206,-0.142495262022412,0.0223269935030823,0.101221046517732,-0.0952112237187435,-0.0259812600745843,-0.0855851544630581,0.0217993666527656,-0.0306655108382535,0.0448517128417741,-0.0759572445551414,-0.0207331579902334,0.0228552911708556,-0.123603634353982,-0.0199400397205261,0.0354051584783277,-0.0715315466830635,-0.0334774381169056,-0.00984746579481298,-0.0643220302494769,-0.0848616696841507,0.00904814499731467,-0.0312296596446423,-0.0158554935674623,0.0548833875415207,-0.0467141437431943,-0.0205811842592334,0.0373933653727182,0.0428068657955276,0.0645007423728052,-0.0414154521058611,0.0383648835311202,0.0705265232138659,0.0200837812171064,0.0180808141452032,0.00444178860871338,-0.185289173513363,-0.0285796332067758,0.00806714323480743,-0.0765297975760332,-0.0167519910964464,0.0257318583125676,-0.0152236636850723,0.0570653397729696,-0.0868967347795348
"T2_pTimeTarget",0.131356047088642,-0.0659567040353312,0.00108257160729933,0.0735563059513877,-0.076023467203657,-0.041908088333927,-0.0256669426328103,-0.0806740494058863,0.0460374343581333,-0.0290436056029695,-0.00687134343073899,-0.000579441079294762,0.0526953737409372,0.0404885898550539,-0.0521605933775787,0.0430545684497718,-0.0180967193015435,0.0276914087781274,0.010215757294404,-0.0145429028832055,-0.0125460240074538,-0.0104830838781267,0.014896262666495,-0.0332579648645284,0.00622039314672547,-0.00792079118600234,0.0139785480696494,-0.00204512090385836,-0.030847384462986,0.0204000566685631,0.0419096145952232,0.0825814870422005,0.024797139050353,-0.00897645554683897,0.0150951869320819,0.0228704468937278,-0.0268664721782385,0.0204628289333782,0.0181562124081826,-0.0165176601976277,-0.0106794600308787,-0.0249710404462004,-0.0201138366033606,0.00724287026583244,0.00898811382082835,0.0507446908282411,-0.0537107805565921,0.0132792522272792,-0.0544922820556798,-0.0129200346559814,0.0618571283161718,0.0291847246013403,0.0782672336342458,0.0137789987139716,-1.9317625496864e-05,0.065118699430158,-0.044124491557095,-0.0178094510120108,-0.00837010744289,-0.0286378907624649,0.0522436380267533,-0.103901704068683,-0.0782621277737785,0.0397651365274786,-0.0522894372430215,0.105806538179283,-0.00799285942344503,-0.0491260445338114,0.054068257113054,-0.0263164915243627,0.00583709573013922,0.00091759370109178,-0.0704151376573213,-0.0481063669572139,-0.0817282609982674,0.0408667933590979,-0.0383279247782008,0.0563878476404682
"T2_RayleigAngle",0.00710713526296059,-0.0524579588747368,0.00964045436432898,-0.14367543611879,-0.0188597884665512,0.043851843865827,-0.179219413943769,-0.00320130276620064,-0.0235107169749319,-0.0534359513954476,-0.104888522213937,-0.0984204225376788,0.0857301103934846,-0.0671328150759476,0.0408535391499285,0.0419099421471494,0.121235766607213,-0.137624520900201,-0.14155963739795,0.0682807514367501,0.161110132376786,0.0135388911176951,0.063494517624502,0.304388858792633,0.149811621541186,-0.0470345507635011,0.111735441797619,-0.0718916840703702,0.0035290695892557,0.0204145339146009,-0.109677390970912,-0.226505877393234,0.0580404482718519,0.0631105792636583,0.00521201742339722,-0.0904779957296092,0.0319530412522128,0.0564253113483111,-0.0709619810453414,0.0213058749025546,-0.173936691889566,-0.0271229865400327,-0.133764147047524,-0.0172807286073569,-0.134661561805026,-0.149238868215534,0.0143712162642451,0.0251653078213716,0.0217938416753782,-0.161230797478729,-0.0626072389245219,-0.0796456047377272,0.0601181398741354,-0.0530850020082043,-0.112643175130193,-0.0608315267830781,-0.0731312614415799,-0.00633562765230328,-0.00616252322268537,-0.111204471571162,0.0850235079718572,-0.0449000372810846,-0.200302838551621,-0.0401245215738598,-0.0356549896596435,-0.0228267021730049,-0.0535268213756084,-0.0500669035084643,-0.0130272575122362,-0.102894615670042,-0.0128996027489969,-0.0307795930482719,0.0963716291798971,0.051548028477087,0.0673338808342406,-0.121705688412795,-0.0300559746152788,0.0769739393476887
"T2_RayleigLength",-0.133796614855245,0.0222259671496025,-0.00107873699890415,-0.0105964113648288,0.0379417774390535,0.0655230280267138,-0.0143461028376303,0.0648059386009986,-0.0623854778132658,-0.0183581853873626,0.00803027759671841,-0.0588244435359253,-0.065829045412734,-0.0161889131600441,0.0658082294663104,-0.00183729186611652,0.0273572955115838,0.00258005199124049,-0.102787424312079,-0.00458150683110183,-0.0104785865833819,0.0437044087722254,-0.057545986666071,0.0059297383789299,0.000287201258042897,-0.0566050128121591,0.0735274388373437,0.0607544503399568,0.023926171251641,-0.0263902761229378,0.0174166794250738,-0.00263517640591213,-0.0581503445296889,-0.0340659964983445,-0.0610158611809484,0.0348514901959527,-0.0214008638433741,-0.0671222318458883,-0.0122737525390301,-0.0405900411275531,0.0452894688527311,-0.123158939145656,0.0324984790482988,-0.0546977783119778,0.034734599455882,0.0221796130208216,-0.0278060142615033,0.000603804416582503,0.0406882243001162,-0.0754619554372013,0.0423493205672303,0.00199822939640808,0.0724756741547475,0.0466304294919002,0.0403308863017913,-0.0139819004875557,-0.000294062497377941,0.052297802140905,-0.0130966308810025,0.00412485146329761,0.129057001937246,0.00808777973396385,0.0753807931712017,0.00139240994241893,-0.139127777988328,0.0544620967288658,-0.035661526543125,-0.117412029596499,-0.0849273844390894,0.126160063725729,-0.0473574061643165,-0.00359237870272901,-0.00986874302793185,0.0108021936517495,-0.0421914047867313,0.0994773879241271,-0.000824342876930534,0.0446318910518856
"T2_SdevSpeedArena.",-0.0622827796395157,-0.119454581896434,0.0066775616526873,-0.00561088538492501,0.120351033305804,0.101654961524978,0.175636638939301,-0.0226155337464277,0.0802948538525187,0.0675892517290018,-0.0791365268899443,0.0728070711569543,-0.0134841301233988,-0.0536643203910111,-0.0572038055578633,-0.0788955984041333,0.0535395537066134,-0.0968118187995666,0.0878198739530797,-0.163032744356743,-0.0108982054739736,-0.0370931542403044,-0.0957854661758873,0.150675028562745,0.0402004021586995,-0.0707511758385404,-0.0315606909568604,-0.0426877448879689,0.0260811285584064,-0.0428209482118385,-0.105640774777988,-0.0825150024241357,-0.0910767838776371,-0.0648061359240618,-0.10146050549553,-0.0916137951236452,-0.0660015919707406,0.120256864514292,0.016934341311201,-0.0126967161722389,-0.0486397590540873,0.0416015489263524,-0.00165155348709584,-0.0749671956173369,0.0712168974967425,-0.0917719500232394,-0.0973394824744601,0.128927529500421,-0.0928345256943657,-0.0231118889903748,0.0179878518090316,0.00665493723983797,-0.0399678344526504,0.0439733249684803,-0.0269271180681179,0.0333870086328813,-0.0864172166506682,-0.0240991927540024,-0.0505106727718195,0.0151586929269145,-0.0343009671703632,-0.0582202621546478,0.0447548915457297,0.0287598851820451,0.0107955612245732,0.0322250631540083,0.088856888594321,0.00696274162766169,0.0437974322122392,0.0668314027555777,-0.051878775441734,-0.00445588200769005,0.0503295302579337,-0.303992976673567,0.0304388837833743,-0.191935673649277,0.100512411331052,-0.120324300156788
"T2_SpeedArena.cm.s",-0.0662621215154852,-0.154461382078849,0.0748899955169934,-0.0740392461471875,0.0724354010632372,0.071289911575546,0.139064569484442,-0.0468478795163522,0.0740826535793267,0.018286713391838,-0.0677488898841935,0.101621959867467,-0.0857141338341724,-0.0520944297392897,-0.0478282460350405,-0.00753119976210119,0.00478031227909771,-0.0925366945160548,0.109480982971411,-0.128012002848424,0.0535261904769078,0.0230834236615192,-0.0323662223648225,0.0544684050872707,0.01683652461604,-0.0656841267762598,-0.0141933987241111,-0.0699751539151945,0.0773437316412944,-0.0390826342117904,-0.155396818571969,0.0205723872168598,0.0138060943433284,0.0359787537599731,-0.0912267063238657,-0.0804278121973632,-0.0362505081163712,-0.0118895828285218,0.0792876843962539,-0.0102129592249833,-0.147512887138364,0.0948694555824963,-0.0200422018302095,-0.0114507828522666,-0.0483930688335052,-0.0250688161544617,-0.029076272016712,-0.0400847140434682,-0.019322010771449,0.0294761200588003,0.0208887346601385,0.0205530621530155,0.0859896180197905,0.0355893509367473,0.0249373612766785,0.0374941678315269,-0.0258918639967405,-0.0540560835027681,0.0284045771133151,0.0528488379046965,-0.015688707337159,-0.00226352916886645,0.0445854711501278,0.0339324748831949,-0.0310672681987412,0.0988660255059362,-0.0133469462548215,0.0161613743624264,0.0455744579029141,-0.0641356149544058,-0.0186994730966907,0.0297067049889876,-0.10612177839747,0.048338482805396,-0.0968588819372714,0.107167460309492,-0.0714039717882097,-0.189244654307106
"T2_TimeTarget",0.131467339376333,-0.0654888268072988,0.00393779186029746,0.0728814623057803,-0.0726459442124871,-0.0406825650519317,-0.0257283330228625,-0.082142804668719,0.0467668212408361,-0.0328886168057737,-0.00823538756849,-0.00132895797663652,0.0508408248689706,0.047504698345178,-0.0570076278061374,0.0412550201762751,-0.0171336010904401,0.0272502079291327,0.0156016461435537,-0.0144032966388321,-0.0170552619312478,-0.0132043903160692,0.00943951447720389,-0.019073393818435,0.00594721566625832,-0.0137003094788127,0.0180061275796956,-0.00326454029712899,-0.0312286019620665,0.0221927197276265,0.0325374617567086,0.0852833221191285,0.0276193705246965,-0.00499701164105045,0.0138201141712573,0.0153565685834067,-0.0224199716029158,0.037191466661669,0.0176128241362064,-0.0227248169262205,-0.0159566285779706,-0.0244010276989455,-0.00760069399156124,0.00747540362072051,0.00966390296341339,0.0270491139866019,-0.0544138034911413,0.0179168328772646,-0.0371529309546134,-0.00701760622161923,0.0565705716007002,0.0172663181133668,0.0767880115085041,0.0119555965543455,-0.00556460805939365,0.0685720966867299,-0.0439983430820094,-0.0159409972293227,-0.000483030015668894,-0.0190335143959611,0.0480555892523706,-0.117064651060981,-0.101860462729197,0.0398252069299589,-0.0586947195459846,0.107829581121641,0.00641633429889534,-0.034314923108312,0.0738307902749915,-0.0322705678549274,0.0239515700354562,-0.00889801933488495,-0.0608148472746474,-0.0526254154982993,-0.0618592719501099,0.0482996248119827,-0.00546716713183379,-0.0353052483709536
"T2_TotalPathArena.m",-0.0660427805814852,-0.154566137507822,0.0749351779271217,-0.0741879497273099,0.072739235485122,0.071189282001112,0.139442591160828,-0.0470198169675057,0.0741314916329793,0.0184636980378685,-0.0670433133557845,0.101122301614768,-0.085544700222867,-0.0518138216173766,-0.0470074756274885,-0.00741945343229347,0.00480773937933226,-0.0910659636665366,0.110339260799981,-0.128561860556707,0.0536413813493261,0.0226768509134538,-0.0329162522738061,0.0555617510619001,0.0168961593179885,-0.0654173820498893,-0.0141311156789413,-0.0705635371368379,0.0783881269369591,-0.0382860219602879,-0.155411512895581,0.0210623669200138,0.0138271460526324,0.0355328888990207,-0.0916961096509164,-0.0821764067964862,-0.0369894221059971,-0.012086583287605,0.078242342325611,-0.0110571273951313,-0.148002907280868,0.0958403555873591,-0.0207691077687876,-0.0115640992570615,-0.0469998325253411,-0.026804348326529,-0.0292290923016957,-0.0410970989890646,-0.0201870502819756,0.0299074206346362,0.0210317227415979,0.022120947613715,0.0853539278293091,0.0376224518015174,0.0251942096422567,0.0378470218034099,-0.0267935933951656,-0.0562297104724082,0.0262202090165843,0.0515023341790517,-0.0195905949896447,-0.00374888452352059,0.0427788831303487,0.0309640502276697,-0.0305806427817441,0.099796407292412,-0.01396790606985,0.0170529235098984,0.0436613040107067,-0.0671601772077235,-0.0204780300452933,0.0328429920815841,-0.104771493218098,0.0452786394196971,-0.0962896390919742,0.105099703130955,-0.070282984438919,0.116099100961459
"T3_AnnularAvg",-0.0886012664023016,-0.165672377613429,-0.0287815049372029,0.0802333550050209,0.016791358695383,-0.111808930988396,0.0446124144521311,0.022765871384488,0.0855596620485995,0.0609855786011569,-0.0299225931602175,-0.0618290663943454,-0.0186189334654104,0.0997514859076575,0.0506743113585672,0.0276989314941918,0.0454193016442836,-0.117768629645512,0.00937461669004185,-0.0502099195105792,0.00538770070451129,0.0644924594222076,-0.0551784896903583,0.00155560841298618,-0.0268917976002847,-0.0329295077218036,0.0294294570597453,-0.028244933926924,-0.0342972502649621,-0.0112087963777503,0.0495748479802186,0.044824606465654,-0.0212997570044042,0.0480670136259653,0.0727636278810734,-0.0506965297751468,-0.0487107703340055,-0.0745829881765457,-0.0636869978168296,0.0825595090651381,-0.0258135776767263,-0.077115065498087,0.0463223808368342,-0.0225133760570041,-0.0914029761619439,0.0575579544668938,-0.0601237955890317,-0.0434883409011055,0.0299848529468403,-0.00428665283738773,-0.090973765995949,0.0457873783901771,0.101267097081523,0.0624095334343977,-0.0139892825301012,-0.0200359633150218,0.058157014327687,0.0529904459142873,-0.0720587454606895,0.0689471279605496,-0.0516298238694565,-0.0511148559244443,0.085610805160767,0.0411419669897103,0.0489965213092769,-0.0336755414682783,-0.177351332896238,-0.0878858896678039,-0.0514351994902585,0.0751804090841691,-0.00351154796248254,0.0908152029310414,0.0729843880919622,-0.094049300594631,0.0600143563253994,-0.116885454159141,0.0448759594910429,0.0717861337337135
"T3_AnnularKurtosis",-0.0670554348949293,-0.00235055410835083,-0.147994421637944,0.0796217420825973,-0.0227166021175059,-0.0860814846507611,-0.0264457029356596,-0.0206330145757759,-0.013423406448023,0.0184648968331601,-0.188566817286511,0.166396992131556,0.00485960505175207,-0.0739653977394013,-0.0331339149421546,0.11223926678108,0.0511240845130632,0.102708319691992,0.0182218103706339,-0.0358776170707353,-0.0699017128259301,-0.0162154156868036,-0.0279050945150586,0.201990740296641,-0.122156690963973,-0.00410672772185523,0.127331686120912,0.0812360397610544,0.0331080241715065,0.0277002681055137,-0.0505623459988659,-0.0080849396396488,0.0139165145758888,-0.111231427664436,0.0557597890418911,-0.00612577165584871,-0.0902618237984229,-0.115708442096045,0.00304205654963389,0.0558890958956924,0.0551712768738958,0.116948568615127,-0.050973821157045,-0.0534114259513974,-0.0471668656902211,0.134037892370334,0.124498942807036,0.0698212323930325,0.0127611352924944,-0.0699410866920938,-0.0875363453629202,-0.149569091992826,0.174592746472029,0.0314927093630017,0.0532413069840522,-0.0295446742465402,0.185103710851951,0.0451367091642914,-0.02294818213797,0.0190257527955498,0.0718963882999391,0.00476596524992779,-0.0603679029697292,-0.0717189990841482,-0.165491579850036,0.11541973808485,0.142161168567554,-0.0102230626502723,0.0395625290541369,-0.0660191078753116,0.0615996806508561,-0.065721512745145,-0.0469731518687562,-0.0125569286381658,0.164382020892586,0.0851567376874782,-0.0258501061748767,0.0382857956635154
"T3_AnnularMaxBin",-0.0654491363756557,-0.177585519900048,-0.0197409674024502,0.0875950350878487,0.0205976423180734,-0.106761866980649,0.00195432874839148,0.0188135547612608,0.0303085094795373,0.0970454928239186,-0.0142497767049999,-0.0655747927560069,0.084601726870014,0.116597527803524,0.0469349962220723,0.049333513540282,0.115841275725805,-0.084430247138726,-0.00975797714803169,0.010513587333865,0.0663077183173278,0.0312807281264654,-0.098571563807963,-0.0988650006976489,0.0125346273853771,-0.132777143082638,0.055716811508708,0.00439561249433861,0.0241092541074326,0.136686336673776,-0.0631817535974762,0.0410367450126653,-0.025910452757226,0.0444384918289676,0.0725779463017594,-0.0225839684361965,-0.0432942916328836,-0.0317323002178889,-0.0742093732924293,0.116108976355879,-0.0438532808600818,-0.1115714531004,0.0786569346522472,0.0364530229004022,-0.0280910727573598,0.0220204979140902,0.0300060582667722,-0.0398737054894498,0.000681888847451413,-0.0538126561090183,-0.0935273195177885,-0.08649328706187,-0.0722742360209646,0.166448651796773,-0.116904914817819,-0.00557969796192477,0.0985931916923331,0.184532682623066,-0.0639782196518384,-0.0268873999573127,0.098921351219279,-0.0419273861967805,0.0481219561371754,0.0730807968854666,0.144096933604529,0.0827622175367122,-0.0404401056247857,-0.0700154059047949,0.0307705440162122,0.00266563294520436,0.00542281243768552,0.00920457273687826,-0.14072577440405,-0.091505292959635,0.0985716468446398,-0.105774868315161,0.11163022668956,0.114781568666795
"T3_AnnularMaxVal",-0.0698327789960185,0.00360263630018392,-0.144723742664504,0.045983079922143,-0.00132786020912674,-0.0352464214065849,-0.104082040418695,-0.0170569966362573,0.0342512770058413,-0.00880418800093323,-0.155399572965668,0.0739862657922643,-0.0893759628798148,-0.136627360293201,-0.0690879532108414,0.023855009458454,0.0649379036588419,-0.00523527444616452,0.0064319395194967,-0.148034818444513,-0.0939079743380896,0.0112273544934763,-0.144311905382286,-0.00885901118828839,0.109206668431653,-0.0139470466111015,0.0234489647781657,-0.0199259178992468,-0.21500881362626,0.0350774613470162,0.116691407292548,-0.0773409957399365,0.0514559515167026,0.0570651056331738,0.105893840415965,-0.00720800570369602,-0.0805803686341223,0.0511598672896051,-0.108980315350606,-0.0404533769573417,0.0414984023898445,-0.100746480388052,0.165359729488711,0.151603535132377,-0.126965369354053,0.193298734204798,-0.127498055116781,0.137573746143359,-0.101629124164952,0.0961594303930529,-0.00190555375087114,0.115115326113362,-0.0495520783873112,-0.18366103468174,0.00638053685037883,0.00282965969974462,0.0218812752203451,0.000403812795466331,0.206159326361607,0.00262765811913375,-0.00923996446140224,0.107104931767825,-0.105533748269446,-0.0719024322363397,0.0900122331675666,0.101663943787795,-0.11788724991461,-0.0483805327602081,0.0386609279292244,-0.115890751511518,0.180147508140111,-0.0773257332545862,-0.138334225504055,0.0816635479940588,-0.0365764396855308,-0.080093197450774,0.0400626745651409,-0.027549908280643
"T3_AnnularMinBin",0.0272679673475276,-0.000302789719789348,0.0373795475185237,-0.00413094473138029,0.00259548535043511,0.0900747833593897,-0.117224856978205,-0.121354775728673,0.0523722062628047,-0.160026020651661,0.0173184476460469,0.0123359025520831,0.0230034109912475,0.0929834083460153,-0.0925519478588116,0.00729308880207135,-0.0897857435275046,0.0370744708887236,-0.0804937952612533,-0.0280763211952153,-0.0109856972944342,-0.257653933164618,-0.288086408973217,-0.0111913326968431,-0.201534508468957,0.151311915753996,0.147816021158784,0.0524815659700794,0.142841852332195,0.00668593263095877,0.0810232655407696,-0.100449107099216,-0.0330996541414357,0.02755670544409,0.0281002343590861,0.0547987036869968,0.06861725773021,-0.157483977777648,0.0301369762426589,-0.0323840664053291,-0.271241374577005,-0.101491604247274,-0.217768576757454,0.0695932501197482,0.0382649164817301,-0.121705957231539,-0.0328771653045076,0.238939109329565,0.0251912739744811,0.154360072320171,0.075941542796994,0.0304243871369096,-0.0148220496250739,0.00467509864580588,-0.133314816017357,-0.0643045176423698,0.176236210860909,0.0504163160616183,0.0849992630865242,-0.0622887296117207,0.0315269627052331,-0.0785707598434019,-0.0604921928813124,-0.0413515613226717,0.145479049330877,0.225782017129259,-0.177478301023411,0.00961133591169448,0.00167429159526133,0.0545813122321707,0.0618559683310986,0.00854880072080957,0.0728639978279311,0.0255451886223435,0.00264885769900158,0.0612638465989469,-0.0559192176186641,0.00308904153486578
"T3_AnnularMinVal",0.0493008071593593,0.0491667326044135,0.0756087424469576,-0.0855239733106545,0.0399240670254166,0.0409078666960215,0.0981025718924769,0.0477750485054404,-0.0925129506388605,0.102632728703457,0.061720147909,0.0167516633723997,0.0175824236307722,-0.0941903198954929,0.143568611063005,-0.0117303148893527,-0.0419812023417323,0.115417065146817,0.0842989411059784,0.107087842741419,0.0590295995626704,0.168549999430022,0.27116211475753,-0.0672864353577416,-0.126219899111567,0.0861091226862477,0.10474472207791,0.0057831746733067,0.131992807282432,-0.184510419505626,0.0810710273829077,0.0418185212650174,-0.0348732056613167,0.0180674134102107,-0.00623750572567883,-0.222997352591265,-0.12821817449282,0.0535436007853269,-0.0778855085187437,-0.102040127679771,-0.0535149071298529,0.208201128631513,0.133016118953235,0.0133796855260889,-0.0693570929108526,-0.0428497981238481,-0.0291360400497217,0.0944767427012523,-0.0259590922807895,-0.0892025645483111,0.182860603181505,-0.0334604407262183,-0.0513520084892173,-0.0811396090794462,-0.126057971115375,0.0547890495659035,0.288057833283236,-0.00543030405631583,-0.140863384757653,-0.0365788931288237,-0.0237494439879253,-0.0968376434025205,-0.163152811318513,-0.157837683112201,0.116269675282366,0.0491119030856598,-0.162855520018122,-0.0415001783318889,-0.0861230411606277,0.0439685831695418,0.0992530232932199,0.0193128194421047,-0.0930363625261857,-0.0335501255199062,-0.110744113160081,0.000684688331677291,0.0755801982732686,0.0170426358683845
"T3_AnnularSd",0.0909340412319609,0.0495715891288458,0.107124625927741,-0.0325585624297609,-0.0417617603728867,0.123893122135282,-0.0599170904556679,-0.0434558664153888,-0.0993707539471281,-0.0183304376439973,0.0906978743216018,-0.0291287711872525,0.0700808366744007,-0.0250849267011547,-0.00398612271850709,-0.0537165690365169,-0.0334327177540763,0.125980418438961,-0.10292308542413,0.100659437621351,0.04754657275734,-0.0543755897530656,0.0938587011777923,-0.0930678489911144,-0.124824795568104,0.0431212981223123,0.00134117707496152,0.0146738947629435,0.061460183161449,0.132299000261117,-0.198848545547051,0.0230819308111814,0.103638444152658,-0.0105914931173552,-0.0359770189620525,-0.0538688107090593,0.124382647129824,0.00580628374218159,0.088840850599304,0.0403727734329941,-0.0635015834659047,0.0135440229675828,-0.0177716276211236,-0.134321928156487,-0.0416117970147999,-0.0755108709689937,0.12786445659887,0.0568013229912765,-0.0525757953904014,0.108485179322405,-0.0159057642527854,-0.129806900750732,-0.0783561783858462,-0.0167022599045062,-0.0547746924946441,0.106767251212587,-0.0470279410316264,-0.0648556442642046,0.00707029916623019,0.0604805877659749,0.0257440726271703,0.00580685551630421,0.0482416968104619,0.0599566600033147,-0.0856164247181636,0.255883224695059,0.0907421586966304,0.069476103887527,0.00883017318393939,0.0143126696723344,-0.0970771508851045,0.145142720562991,-0.162432931878934,0.0191242976256922,-7.66541637352162e-05,-0.0917558266218615,0.200669721879573,-0.020504406334724
