"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17"
"T4_C1_NumEntrances",0.0593656671354797,-0.130127135641586,-0.0258183370748295,-0.0230353809333058,-0.0500466935922266,-0.0251069645447393,-0.0490517230713546,0.0172238862017335,-0.0590185590060233,0.056503187110699,0.0117079388194928,0.0502504333808435,-0.0145218915834063,0.0486072013887822,-0.040187867937226,-0.0369097936298465,0.00612875004990351
"T4_C1_NumShock",0.0540041347289432,-0.1348379875859,-0.0344833447219123,-0.0170362612749316,-0.0513695331349385,-0.0218879136186203,-0.0332528223540479,0.0276730752582635,-0.0535848270941353,0.0440037644826025,-0.00598781811108605,0.0568810157563655,-0.0375177601365264,0.0617894290222577,-0.0220783743543609,-0.0165278214981247,-0.014523459242843
"T4_C1_Path1stEntr",-0.0659080380512714,0.0930310173825428,0.103380879348762,0.01586068485913,0.0379172170003873,0.00160359988087853,0.019795253674414,0.0739810753257358,-0.050699529700579,-0.0323038681203121,0.0192121137522344,-0.00373018156731192,0.046662838957981,0.0579654689942153,-0.0525530559962707,-0.00376232976349643,-0.0167900169281582
"T4_C1_Path1stShock",-0.0659080380512714,0.0930310173825428,0.103380879348762,0.01586068485913,0.0379172170003873,0.00160359988087853,0.019795253674414,0.0739810753257358,-0.050699529700579,-0.0323038681203121,0.0192121137522344,-0.00373018156731192,0.046662838957981,0.0579654689942153,-0.0525530559962707,-0.00376232976349643,-0.0167900169281582
"T4_C1_Path2ndEntr",-0.0607747398755703,0.0915327660074599,0.121005638528859,0.015489907082315,0.0289183905081421,0.0160401009942034,0.00837162702606997,0.0418015178533739,-0.00968985835202968,-0.0434975316810018,0.00400307685957204,-0.00191915438169987,0.0179870906306753,0.0150935897380867,-0.0581945987211338,0.101282191606269,-0.0197077903249223
"T4_C1_PolarAvgVal",-0.0108020306025212,0.0806600805210679,0.123412845091914,-0.00138633962268422,-0.0227886630483781,-0.0157805498775373,-0.031242085522588,0.00989080845843983,-0.0688299229927966,0.0591960409529381,0.0717381161602453,0.0609155070626542,-0.010930981682793,0.172584177824104,-0.0544603324962839,-0.0598038360602155,-0.0383916326751998
"T4_C1_PolarMaxBin",-0.0422735513074515,0.0878879186423064,-0.121453805623003,-0.0331540665396364,0.0212654834705579,0.02599720958261,0.0152311113876179,-0.0262431244862693,-0.0549600673024023,-0.0692394827493574,-0.0187432974291914,0.0630454278352687,-0.0886263599768825,0.029694250701789,0.0678188983376652,0.0361306967582665,-0.00241206783793908
"T4_C1_PolarMaxVal",-0.0556753113430918,0.0338491414061176,0.0239558545935199,0.00931423168461194,-0.00253126186893512,0.0642356666838121,-0.0812587220951298,-0.122284930691689,-0.150420036450661,0.052257939921271,0.0757383445621307,0.00156385760956644,-0.0487550608251038,-0.0100312653756443,0.0757927310777737,-0.158237236571372,0.0198618514363517
"T4_C1_PolarMinBin",0.0636962151573435,0.0138861999768986,-0.0511695850739043,0.0839546418591045,-0.032393324434114,-0.0202461709439397,-0.0818367563446669,-0.149210911953522,0.0175818093503314,-0.0487858703871093,-0.0526478398561182,-0.0235548276226705,0.0117656757835511,0.0426858448633306,0.0778273131930318,-0.146583851955818,-0.00905136314133956
"T4_C1_PolarMinVal",0.0303324897668553,-0.101774622079157,-0.0218294615964474,-0.0344138422518029,-0.0488231338821719,-0.0134009062901095,0.106867441827263,0.137643681743834,-0.0315834968342497,-0.0673836958618111,-0.0706218090743549,-0.00461656661722292,-0.055434690419743,-0.014930212362527,-0.023748242206671,0.0252587590711591,0.00836047698501282
"T4_C1_PolarSdVal",0.0502123345542438,-0.123202480666214,-0.00645619828456775,-0.0089087495933128,-0.0129454520734478,-0.00997157820721107,-0.0788713582901334,0.0587455714189691,0.00450799780010247,-0.040585346448224,-0.115504699853485,0.0526094234035089,0.0681840806703553,0.0687768999285249,0.0219574003160694,-0.0195378719596715,0.0129042876941977
"T4_C1_pTimeCCW",0.0449449917154652,-0.0813598599246003,0.0744831259318239,0.0520640116454409,0.0371473805245469,-0.0204117007700624,-0.0816228406202093,-0.0433798169448863,0.0936381069291772,0.121823693795069,0.0428596754980581,-0.0141010568654579,0.0741093462286037,0.00152219052519861,0.0712082051027787,0.0466545653291061,0.0056379023558519
"T4_C1_pTimeCW",-0.0245449398906636,0.0312429083877228,-0.13794723713272,-0.104051910642169,-0.0509000995382907,0.00248692041370148,0.0152708976155158,-0.0359534740440469,-0.0565328896549511,-0.0469714219456802,0.0302821829709023,0.00199211417631532,-0.0718113005458471,-0.0493356420513035,0.0183622717246504,0.0497801368989992,-0.00392665119445193
"T4_C1_pTimeOPP",-0.0248772814088839,0.0664988770809283,0.0934939892959416,0.0744212893568541,0.0267297589152354,0.0230836070576191,0.0767768821628861,0.0936192979428051,-0.0313603797062576,-0.0839662474834822,-0.0856266345743773,0.0073204889652419,0.0131050311798488,0.0528315701503402,-0.100810652304238,-0.116825252877975,-0.0312824726911342
"T4_C1_pTimeTarget",0.0471522910478891,-0.133911797763641,-0.0399086100589618,-0.0215891651367825,-0.0485958259370534,-0.0299695705010248,-0.0286806777855465,0.0158489318434023,-0.0417577093884213,0.0429436607853042,-0.0178219631223938,0.0644372999739244,-0.0697720362595951,0.0817976374164039,-0.0398290189630315,0.0040653815787954,-0.0158759257073651
"T4_C1_RayleigAngle",-0.0472399277416314,0.0904322985698527,-0.104494054476302,-0.0697792217433358,-0.0274763944030647,0.00655221926486422,0.0509080454512794,-0.0220738337112412,-0.0480368941866748,-0.0879024656477933,0.00163243560974067,0.0016844246638205,-0.0776239274908282,-0.0363159324260868,-0.0215475760069857,0.0140518619173667,-0.01308432637391
"T4_C1_RayleigLength",-0.0292028522704396,0.0628446494396267,0.0111613138268642,0.0544411583557986,0.0753566353181047,0.0385027488542131,-0.118025280086855,-0.129893630216617,-0.106958219789531,0.0409149501695445,0.0849565327832347,0.00890222351435116,-0.0371205120945103,-0.0106879034021508,0.0173712688125708,-0.064977505576158,0.0103027595677379
"T4_C1_SdSpeed",0.0470890617932204,-0.0862830797601274,-0.0688939812812126,-0.0397442961034343,0.00837868255358631,-0.092116858935264,-0.0850133298072363,-0.006944893389725,-0.0156566453990106,-0.0408109743556374,-0.0687093248131453,0.101536852665495,-0.0448394203101463,0.0481400637149566,-0.120706541949736,0.0132927160592838,-0.0421527361412
"T4_C1_Speed.cm.s",0.0441292151780295,-0.0829739500287452,-0.0453642881649603,-0.0332985889240404,0.0294626013385789,-0.0784808506366245,-0.107613279161295,-0.0425765798580868,0.00164287167269552,-0.0306918468012237,-0.0804453337714202,0.141616655696095,-0.0597769901682266,0.0711382745203478,-0.0727018028191574,0.00884849015212541,0.0714313837412146
"T4_C1_Speed1stEntr.cm.s.",0.00266073662064749,-0.0290527324187319,0.0498741651163694,-0.0619054795577632,-0.104610110097342,-0.0343677045885047,0.0654110312596177,0.0489617587538252,0.107940237139569,-0.0765339882829369,-0.0794143625427345,-0.025161405778683,0.0186387745335755,-0.132483124687731,-0.195214796259658,0.0701052464069171,0.00459905026839363
"T4_C1_Speed2ndEntr",-6.04203707262788e-05,-0.0285906504964906,-0.120764816869829,-0.00376127611100356,0.0107507324316439,-0.0120053994082096,0.00590947447626317,-0.0221762659092456,-0.0292532015821133,0.0472424425731728,-0.0624830580637399,-0.0661869894701588,-0.223510366046136,0.0813395112700288,0.00984200665359899,0.161197225647415,-0.017016788305785
"T4_C1_Time1stEntr",-0.0697090593586712,0.086586761507518,0.102792329829614,0.0255105584802618,0.0414852533967338,0.00678433555514108,0.0279550119821303,0.0683713877469794,-0.060048605130095,-0.0220379081108286,0.0273323559149087,-0.0261171749951753,0.0436470539815485,0.0475845186948669,-0.0326310626521869,-0.0422709208757012,-0.00621968203875784
"T4_C1_Time1stShock",-0.0697090593586712,0.086586761507518,0.102792329829614,0.0255105584802618,0.0414852533967338,0.00678433555514108,0.0279550119821303,0.0683713877469794,-0.060048605130095,-0.0220379081108286,0.0273323559149087,-0.0261171749951753,0.0436470539815485,0.0475845186948669,-0.0326310626521869,-0.0422709208757012,-0.00621968203875784
"T4_C1_Time2ndEntr",-0.0656457174175419,0.0868214548196495,0.12218311654141,0.0269468280177229,0.0332260746888126,0.0216112113592455,0.0188665343613856,0.0365418916333518,-0.0208649003054628,-0.034539428845404,0.0172967373235455,-0.0268153505485067,0.0160228647861471,0.00785358384272725,-0.0366508218614517,0.0635148769512196,-0.0123610009307182
"T4_C1_TimeTarget",0.0397676475854937,-0.134174590109686,-0.0541919889646837,-0.0217160428480372,-0.0515580344709725,-0.0257893776648239,-0.0212940055790201,0.0237755201358136,-0.0455982751087573,0.0206607360725864,-0.0452361769294774,0.0570181883809163,-0.0712565220648578,0.0798886606148062,-0.0217372069003289,0.00860475540452682,0.00189801136734378
"T4_C1_TotalPath.m.",0.0441720540794506,-0.0827644234945098,-0.0455357482035294,-0.0330438275818696,0.0289230958835271,-0.078448061219016,-0.108335713458447,-0.0423414657879444,0.00168432339401703,-0.0305875592211689,-0.0803288947508606,0.142253111712548,-0.0585054325042315,0.0706619700384639,-0.0726858906868572,0.00878234338269902,-0.0414658555358062
"T5_C2_AnnularAvg",-0.0766320166199583,-0.105206858464275,0.0366171959138595,-0.0795749172476529,0.0379913661427242,0.00875108442660996,-0.0259123510458357,0.000852717248448138,0.013809673546036,0.0362255533861464,0.0173214867365235,0.0286545306969242,0.0836939510735172,0.0697439582708731,0.0323371206709224,-0.0203616093611935,-0.0346275351335754
"T5_C2_AnnularKurtosis",0.0386337500435494,-0.0503731990633017,-0.00379272914377264,0.0695419269207153,0.00616820815835937,0.00349625373175884,-0.0105281726947226,0.103636951157012,-0.0441918927935869,-0.122136346540472,-0.143579001634156,0.0778050090906754,0.120821747599192,-0.117026539380351,-0.0980311337741888,-0.0604969683243967,0.0170261837593078
"T5_C2_AnnularMaxBin",-0.0516772225429564,-0.0444575971749782,7.13486264543057e-05,-0.0403337237120506,0.0459288348215718,0.0357644379899861,-0.0645776833389144,0.134286381213875,0.16054671752141,0.0768868025809272,0.0248687364329582,0.05962309987653,-0.0132871118438138,0.0386790395109609,0.123475866038227,0.0349344889841059,-0.127548764695717
"T5_C2_AnnularMaxVal",-0.0253283366270684,-0.0746389389113783,0.00476893596888074,-0.0673683647768723,-0.0428975422292022,-0.0522636742615015,0.107998192091307,-0.126634256624938,-0.0799940478413252,-0.0289419134143473,-0.00276486467593855,0.0735214457728292,0.0696577971911514,-0.110273983688772,0.00485345923485686,-0.094717161548548,-0.0439054333606678
"T5_C2_AnnularMinBin",0.00901426570659461,-0.0271212522700403,0.0219823574157109,-0.0783723873414474,0.0909954553263926,-0.101309224880233,-0.0440425133127569,-0.110300652873584,0.0187138449849512,0.014409547289328,-0.14319694496552,-0.00716383522052553,-0.00104253470026373,0.101104921099812,0.128759499362575,-0.0652660236149833,-0.0405865135487777
"T5_C2_AnnularMinVal",0.075014408251271,0.108762109200081,-0.0130388482246322,0.0243904271434704,-0.0241661255994129,-0.000367402971558059,0.00476670763879329,0.0418985962221454,0.0794535951081535,-0.011284967657611,-0.0684313854916947,-0.0832849899342461,-0.0959369756099746,0.0791930671788021,-0.00463356107366476,0.0186226298339421,-0.0299755290338958
"T5_C2_AnnularSd",0.05505700839051,0.101114029724537,-0.0288755927667638,0.030366062919263,0.00151085348662014,0.0424111767534769,-0.0308330350379575,0.10881172601004,0.11601530597068,-0.0159235914280252,-0.0390789338740487,-0.016164943143467,-0.102615958504789,0.0696867636548258,-0.0426021473410063,0.0386642607116009,-0.0314383279218178
"T5_C2_AnnularSkewnes",0.045707280136262,-0.0247034660302202,0.0149597429093736,0.0902555776542659,-0.00746578882204768,-0.00853927742451922,-0.0107208282592378,0.141715520264984,-0.0254858485389709,-0.0788317118258522,-0.12722691230026,0.119789565019885,0.0677250146301556,-0.0879229345245284,-0.129894477227114,-0.0119481612851863,0.0206336653088935
"T5_C2_Entr.Dist.1.m.",0.11045003944791,-0.0227800671124803,0.0205957288466419,-0.0514667237174489,0.0112632120422213,0.0335032310038674,-0.0188864525652536,0.0775667072132178,-0.0830923807284806,0.00398445351367975,0.0919521593277505,-0.031714351201527,-0.0605366829542086,0.00414931383193627,0.00812238801482232,0.0159686054391776,-0.00178286398692052
"T5_C2_Linearity",0.0681292601913164,-0.0244218656418721,-0.0836916097778284,-0.0369942888288903,0.00037859836907114,-0.0752367507143212,-0.0353505463606607,0.0522553507493326,0.0285369530161857,-0.0210422874534173,0.122161609450858,0.0669042644767891,0.0473701480494116,0.0346603537642371,0.137026075521801,-0.159699491311856,0.158895540768456
"T5_C2_Max50.RngHiBin",-0.0485645125140452,0.0383812630953066,-0.141923244990775,0.042193825622217,0.00527253849066454,0.00269806765056755,0.112953676811484,-0.0146514002770787,0.00117361941179869,0.0561590515333289,0.0408582993258497,0.00346052341032216,0.00400632080077458,-0.0200919312181095,0.0416238971850295,0.0349906442431922,0.0387044793542843
"T5_C2_Max50.RngLoBin",-0.0820607928977418,0.0137287596848524,-0.130229357467654,0.0228007193349741,0.0137619945650422,0.0173829341507509,0.0841623605354606,-0.0232570244395626,-0.00744652015752667,0.0236350222962301,0.040902893888023,0.0537015499451247,0.0115832697587999,-0.0200181366585709,0.0394539837985577,0.0360547260466486,-0.0147927998066942
"T5_C2_MaxPathAvoid",-0.0291498374175385,0.0210741003455675,0.0264079951946515,0.0658449603085386,-0.0319911852057051,0.120552106143832,-0.0534038454706608,-0.110761804631835,0.0337549807004047,0.111758264838163,-0.00756789961973259,0.158469562714533,-0.00273060646520221,-0.0690072868882422,-0.109567829039215,-0.0334709322461589,0.0355202142348093
"T5_C2_MaxTimeAvoid",-0.107167011236993,-0.0125525112271508,0.0558850761333018,0.0588482251580095,-0.0456675783441978,0.0275510429886581,0.071857699919003,0.0225984792874588,0.016903841916304,0.00666047798849849,0.0020903803257193,0.0441812873646238,0.100579810487484,-0.0100403090833801,0.0263136390463724,0.056640212547467,0.0229436737784423
"T5_C2_Min50.RngHiBin",-0.090472774499128,0.00670033170971316,-0.12408504129306,0.0209421916734849,0.0107573771569666,0.0297162924961056,0.0771780647533463,-0.0132885078894159,-0.00997207888452921,0.00875463906292665,0.0293187359708154,0.0390811995793413,0.0208710252483189,-0.0167216163427797,0.0419873453076155,0.0450877498262733,0.0513256594023702
"T5_C2_Min50.RngLoBin",-0.0593566515035281,0.0318104533410342,-0.139788031413182,0.0407715419879885,0.00304716401342593,0.014896923311893,0.108387063973955,-0.00625434123399852,-0.00154170832061077,0.0424570861802767,0.031316597440091,-0.00758571901925506,0.0130841802349099,-0.0176177512046546,0.0450724661456735,0.0444200833598422,0.00515342965442775
"T5_C2_NumEntrances",0.109914304035987,-0.0215406642002305,0.0222201473898724,-0.0543713045843532,0.0125748872648109,0.0333066428561589,-0.0183938519949015,0.0787019206344513,-0.0857172581217587,0.00957991525734221,0.0921263790537453,-0.0224795853776521,-0.0543590972305144,0.00160928061566508,0.00693785411841513,0.0184035151464487,-0.00412931257798107
"T5_C2_NumShock",0.109706196464055,-0.0174224409121257,0.0188411060278354,-0.0577203901510204,0.0129546751401781,0.0335486287059268,-0.0214663391870897,0.0831187919906734,-0.0835376974576352,0.0128938287307387,0.0855201958509099,-0.0260375194502862,-0.0596053616748072,0.00530727896089047,0.00174246110380278,0.0238438147523241,-0.0112575687819535
"T5_C2_Path1stEntr",-0.0700968191214379,0.0117734409927451,0.0464941694343661,0.0499379945815843,-0.0861410437465449,0.0877529216647815,-0.0658469728769522,-0.0472704289501463,-0.0560139703946916,0.0820251716150778,-0.0338079020221927,0.124673076838467,-0.0636028360570178,-0.0504746197068009,-0.0473516131733041,0.0451952319053058,0.00143735411731113
"T5_C2_Path1stShock",-0.0700968191214379,0.0117734409927451,0.0464941694343661,0.0499379945815843,-0.0861410437465449,0.0877529216647815,-0.0658469728769522,-0.0472704289501463,-0.0560139703946916,0.0820251716150778,-0.0338079020221927,0.124673076838467,-0.0636028360570178,-0.0504746197068009,-0.0473516131733041,0.0451952319053058,0.00143735411731113
"T5_C2_Path2ndEntr",-0.101143663108013,0.0203055596014812,0.0730296000715331,0.0498640466756836,-0.0319117277403712,-0.00190646014662665,-0.0710177818286183,-0.0142812883900852,-0.0710701684475413,0.0552011139320884,0.0208444201350421,0.0260259225624468,0.0376956495540801,0.0355420364103022,0.0691155557614717,0.0947270397747587,-0.0191900582121235
"T5_C2_PolarAvgVal",0.00347525984041317,0.0769624715121281,0.106794670323171,0.0366631895144731,0.102179232984783,-0.0157415307634908,0.0570202660696564,0.0135914900318177,-0.0165325272355393,0.0638412002333648,0.114797634928797,-0.03730840610281,0.00250920083652694,-0.00803306034026134,-0.0953056023314336,0.0373345319119227,0.0143452225686111
"T5_C2_PolarMaxBin",-0.0733084399497053,0.00962903469196314,-0.129453711556686,0.036228731941673,0.0033642685772753,0.0116573349378181,0.10196284395661,-0.0222589946634493,-0.024656276149989,0.04858744520013,-0.00909094408097231,0.0329956737641972,0.0372558208372353,0.00141766354750331,0.0272743749217695,0.0863558017053027,0.0063777578874375
"T5_C2_PolarMaxVal",-0.0765022331187257,-0.0731402630810028,0.0727058878632768,-0.045593254851022,0.0316031035276274,0.0200595076249334,-0.0555567472150802,-0.0737689629581422,-0.0284469515391405,-0.0665582181696315,-0.0924928847799128,0.0617796599752493,-0.0109048334438121,0.01936807161998,-0.0059448185419075,0.0967288099454492,-0.00439036449220681
"T5_C2_PolarMinBin",0.0242256136984749,0.0244886520141926,0.000438462357972354,-0.0352035983967583,-0.0135618163920813,-0.0228338501056423,0.0177697038347624,0.0726080051827431,0.235363395210627,-0.016494302707827,0.0810837754263116,0.00422785592442064,-0.0635394732466107,-0.0184805733971819,-0.174200269201616,-0.131018334938078,-0.0118098583587265
"T5_C2_PolarMinVal",0.078544972519559,0.0140964098554189,-0.0765294619394377,-0.00369891980166277,0.0974608372881826,0.0623229132399825,0.0127073648582953,-0.034288301332735,0.0558178820739865,-0.0385858523226868,-0.0492166852379636,-0.00463280629316744,0.145245162435906,-0.0688790032267502,-0.00960172902550507,-0.0633579330347933,0.0351958099459243
"T5_C2_PolarSdVal",0.0748456621398902,-0.0893956037554894,-0.000962084061313156,-0.0183596366157897,0.057645429901497,-0.0500941253820678,-0.0687767425840776,-0.0385915488395039,-0.0866805173754055,-0.00847602336664643,-0.0479020438071142,-0.0444322770139085,-0.0502418241062004,0.0800112224806988,-0.111029314921556,-0.0751513480488392,-0.0110809752839198
"T5_C2_pTimeCCW",0.0623505745692411,-0.00270630150475841,0.114048874484786,-0.0270416696065955,0.0224053809031658,-0.0457460337301292,-0.112948296654233,-0.0343359151629095,0.0599986253251469,-0.00738392423983098,-0.0866906555510459,-0.0423396549844627,-0.0882659711769688,0.0145074190581665,-0.0623192267388569,0.0276170188626625,-0.0191026537608371
"T5_C2_pTimeCW",-0.00655106940627022,0.0172995153754423,-0.152482979221328,-0.0226042263380335,-0.00665049069680822,0.0027291123393774,0.0616552007599909,-0.0121865857479471,-0.0847695564874075,0.0043551637662629,0.064892006678979,0.0554527213371326,-0.129315652970445,-0.0493978872369643,0.0572615275629484,0.0728435074410811,0.000967683740396104
"T5_C2_pTimeOPP",-0.0776433117423675,-0.011624857581222,-0.0123320808567296,0.0568879344106027,-0.0236504367726323,0.0528087683530599,0.089760490119791,0.0472144953084689,-9.10073181301716e-05,0.00493121636728622,0.0483304080211807,0.00629034810620083,0.224438455613372,0.0228419324278327,0.0294993245990396,-0.0978438916630972,-0.0211253744747871
"T5_C2_pTimeTarget",0.104820185248967,0.00381817273406499,0.0139678373052442,-0.072692193183377,0.0270641612857455,0.0320775257869391,-0.036755636594138,0.108390946036378,-0.0380724965128196,0.00945061001847311,0.0745107918460036,-0.0196838200368892,-0.0780864573815114,0.0243326747405339,-0.0163972894114323,0.0242993478405565,-0.0167269984111961
"T5_C2_RayleigAngle",-0.0680533753680553,0.0329512125391631,-0.130178518005019,0.0237450212014602,7.12074590179775e-05,0.0205509438170325,0.108150865671959,-0.0140505128692789,-0.0220577060632821,0.0208414943023544,0.060706876404525,0.0440087873279845,-0.00139182967865355,-0.00980294917716738,0.0446629168699968,0.051406613901173,-0.0339758666414742
"T5_C2_RayleigLength",-0.0869337352449585,-0.0432017260039383,0.0839977009361663,-0.0227110370934645,0.00114849271757108,-0.0308993356704941,-0.101386908311941,-0.0515003561304474,-0.000287137022606588,-0.0896558063236276,-0.0244043060927248,0.0834575144948443,0.0444457750192773,-0.00205390503061681,0.00373861920760096,-0.0334189497051972,0.0223184813521568
"T5_C2_SdSpeed",0.0980335894652268,0.0143268951130251,-0.094463710921341,-0.0589621975505949,0.0190018899565868,-0.0399167292761604,0.023396951892893,0.029103435387166,-0.0136498702807592,-0.00130775860222189,0.0550696925201312,0.103280529570624,0.0306984564573324,0.0209382745516891,-0.0279285646221259,0.0456789584308477,-0.0203025163640364
"T5_C2_Speed.cm.s",0.0941748576807993,0.0083348765521165,-0.0722157867020312,-0.0771500202737058,0.0361003290312562,-0.0296373781335673,0.00639138684505667,0.0228145938364202,0.0546371332052766,0.0367210131347881,0.0330511649553109,0.14314986753335,0.0349888610005818,0.0468412810498467,-0.0223275309780537,-0.0286073051958036,0.00850957811614719
"T5_C2_Speed1stEntr.cm.s.",-0.0289937378917198,-0.0627476567099874,-0.0695159556799436,-0.0653320632351612,0.0224847473617353,-0.0869398155670244,-0.115708111809838,0.0969169040452235,-0.000705067070012899,0.00590828568726074,0.0625040779432305,0.0119203628461348,0.122476935027437,0.0622356320116607,0.0185976816409323,0.00567883827191767,-0.00843474435919638
"T5_C2_Speed2ndEntr",0.0584527484813374,-0.0287987405696456,-0.0805267698049052,0.065921757179381,0.0719050475980433,0.00135261164280051,0.0464604462563805,0.0261023216748475,-0.00888820017293765,-0.0867580833576438,-0.164868432423946,0.0610047044885022,0.0222326160249734,-0.0544330662944583,0.0938612149596943,-0.00539455138027929,0.0214588988958706
"T5_C2_Time1stEntr",-0.070486022875644,0.0137397146164298,0.0516291079542396,0.0499346322868345,-0.0805454622807723,0.0945180292333591,-0.0578907609507666,-0.0439660370842816,-0.0547234436188124,0.0832978845038358,-0.0435837673790344,0.113399728171317,-0.0653970792716849,-0.0539353759254823,-0.0581555302076967,0.0432288893962292,0.000754158722893373
"T5_C2_Time1stShock",-0.070486022875644,0.0137397146164298,0.0516291079542396,0.0499346322868345,-0.0805454622807723,0.0945180292333591,-0.0578907609507666,-0.0439660370842816,-0.0547234436188124,0.0832978845038358,-0.0435837673790344,0.113399728171317,-0.0653970792716849,-0.0539353759254823,-0.0581555302076967,0.0432288893962292,0.000754158722893373
"T5_C2_Time2ndEntr",-0.101670103572291,0.0228996001963945,0.0800499257899505,0.0504174366713449,-0.0275305656564718,0.00228785672336335,-0.0629870573181184,-0.00923440376002506,-0.0666141802903951,0.0624879954589047,0.0156761747094186,0.00768046128804581,0.028064879878839,0.0250504010243944,0.0580831086015689,0.0944474704876152,-0.00312486542538063
"T5_C2_TimeTarget",0.103027470223686,-0.00588193207262116,-0.000934353560523195,-0.0769057928526215,0.0272593145534136,0.0350106494377207,-0.0373229688394374,0.107823180498769,-0.0573644931288749,0.00125361418743782,0.0545039310083793,-0.0267503631426327,-0.0840705424722819,0.0282585202081825,-0.0140036944348035,0.0365621983615917,0.00329285367663433
"T5_C2_TotalPath.m.",0.094338846368288,0.00890034230939462,-0.0723660797566338,-0.0766813137091363,0.0350846819743197,-0.0298894254548016,0.00539532981501804,0.0235700948723966,0.0569656584660045,0.0350812793462881,0.0324596394323626,0.142159122542328,0.034415623432376,0.0476097585443744,-0.0252336933355558,-0.0281793996553288,-0.107882312811975
"T6_C3_AnnularAvg",-0.0179223161126318,-0.0833857962180063,0.00833291334474069,-0.0184393626751549,0.118058623667434,0.0903689742031508,-0.027144068404838,-0.12528542535653,-0.0275897397360456,0.0162774559737747,-0.0763241493922945,-0.0738331443501443,0.00933442634690122,0.00369617772188321,-0.080677144428146,0.0522784603376386,-0.131796411090089
"T6_C3_AnnularKurtosis",0.0583638231195518,-0.0815866310838311,0.02816385915861,-0.0172019555061194,-0.0371429203337911,-0.0568094720913455,0.13662848711222,0.0642511637598666,-0.0819827966685629,0.0538733393217926,-0.048681346317089,0.0614666181824032,-0.0161450319101319,0.044736471895816,0.0617041922558881,-0.0121384542517037,-0.0271764463177183
"T6_C3_AnnularMaxBin",0.0213974018242919,-0.010418281074584,-0.0802773699388289,0.0976734219818719,0.00654053719835478,0.0986690109624056,-0.101981131616094,0.00653909698370458,0.127947160343466,0.0236954907423048,0.0349884113906061,-0.0891046155871231,0.0183790344416027,0.0438200251131567,-0.0761980872062867,-0.0417580606647739,-0.235165519917943
"T6_C3_AnnularMaxVal",0.0151952277771249,-0.030590557020116,0.0903681200231853,-0.0436096409871635,-0.0163162459366894,-0.0162377489703563,0.0732074048840546,-0.143919374775649,-0.164196178510618,-0.0120571812601524,-0.0231911672094621,0.0252677390967718,0.0667724119925846,-0.0454380533558434,-0.0534648359313565,-0.0838703555597776,-0.0539338196947252
"T6_C3_AnnularMinBin",0.00498114369112243,-0.0878103744477257,0.0876104690605553,0.00129573311393079,-0.0341030160444323,-0.00132885882137387,-0.0182485927069633,-0.0355492517105151,-0.146013673662832,0.0143998327664254,-0.0663492504875911,0.0161082448529385,0.154539407857833,0.0684153392709831,0.0982721098957741,0.000103298701020064,0.00195582762541873
"T6_C3_AnnularMinVal",-0.0415380512039263,0.085311892994084,0.0143534028445134,0.0443705173068372,-0.0368517510015968,-0.0731207604548259,-0.0204477673183165,0.125187826611344,-0.0362910987909846,-0.0528972292901338,0.0933868333157994,-0.00494375223734564,0.0745759287145789,0.171900044467747,0.00259017892746163,-0.001612138593674,-0.0244192762724
"T6_C3_AnnularSd",0.0189180630948017,0.0596408431237926,-0.0569899396803306,0.0557053827934899,-0.116210557195696,-0.000703249701810214,-0.0246301635481404,0.111728021390465,0.117411978905559,0.0315713207658917,0.0460236883554796,0.0137078154516113,-0.0720166290071114,0.114359897738127,0.0661914397752706,-0.0281836592701247,-0.0300517941680316
