ID,Year,Genotype,TrainProtocol,TrainSequence,TrainGroup,Day,TrainSession,ShockOnOff,PairedPartner,Experimenter,Housing,TestLocation,genoYear,APA,genoAPA,TrainSessionCombo,genoAPATrainSessionCombo,genoAPATrainSessionComboInd,pair1,pair2,TotalPathArena.m,SpeedArena.cm.s,SdevSpeedArena.,Linearity.Arena.,NumEntrances,Time1stEntr,Path1stEntr,Speed1stEntr.cm.s.,Dist1stEntr.m.,NumShock,MaxTimeAvoid,Time2ndEntr,Path2ndEntr,Speed2ndEntr,TimeTarget,pTimeTarget,pTimeCCW,pTimeOPP,pTimeCW,RayleigLength,RayleigAngle,PolarAvgVal,PolarSdVal,PolarMinVal,PolarMinBin,Min50.RngLoBin,Min50.RngHiBin,PolarMaxVal,PolarMaxBin,Max50.RngLoBin,Max50.RngHiBin,AnnularMinVal,AnnularMinBin,AnnularMaxVal,AnnularMaxBin,AnnularAvg,AnnularSd,AnnularSkewnes,AnnularKurtosis,Speed1,Speed2,EntrShockDiff
16-116B,2016,FMR1KO,3-day,train-train,yoked,2,T6,On,16-116A,Maddy,AnimalRoom,MBL,FMR1KO_2016,yoked_trained,FMR1KO_yoked_trained,T6_C3,FMR1KO_yoked_trained_T6_C3,_16-116B,16-116B_,16-116A_,13.16,2.19,2.17,0.3981,26,6.57,0.14,6.64,1.83,95,59,31,0.73,2.51,183.437,0.4539,0.3439,0.0545,0.1476,0.5,29.96,144.96,74.86,0.0018,150,70,10,0.0769,50,350,80,0.0725,3.1,0.2779,14.5,12.12,23.62,1.28,4.14,0.02130898,0.023548387,69
bl6,2013,WT,2-day,train,untrained,1,Hab,Off,NA,JuanMarcos,AnimalRoom,MBL,WT_2013,untrained,WT_untrained,Hab,WT_untrained_Hab,_bl6,bl6_,NA_,30.47,5.08,3.94,0.5505,27,2.93,0.16,10.32,0.83,53,57,47.83,2.35,8.98,93.832,0.2226,0.2073,0.3412,0.2289,0.11,187.49,193.18,102.41,0.0162,30,280,140,0.048,160,100,270,6.00E-04,19.4,0.2819,15,13.95,21.03,1.54,5.59,0.054607509,0.049132344,26
bl14,2013,WT,2-day,train,untrained,1,Hab,Off,NA,JuanMarcos,AnimalRoom,MBL,WT_2013,untrained,WT_untrained,Hab,WT_untrained_Hab,_bl14,bl14_,NA_,31.96,5.33,4.69,0.4972,27,0.77,NA,NA,0.95,62,49,4.17,0.39,10.92,109.908,0.2647,0.3265,0.2414,0.1673,0.19,65.4,170.1,91.56,0.0101,230,150,20,0.0531,50,330,120,0.0101,19.4,0.3765,16.6,15.48,18.47,2.42,10.12,NA,0.09352518,35
15145A,2015,WT,3-day,train-conflict,trained,2,C1,On,15145B,Maddy,AnimalRoom,MBL,WT_2015,trained_conflict,WT_trained_conflict,T4_C1,WT_trained_conflict_T4_C1,_15145A,15145A_,15145B_,13.04,2.17,2.58,0.3167,27,0.53,NA,NA,1.07,29,115,10.77,0.44,7.56,30.201,0.0701,0.7473,0.146,0.0366,0.76,74.34,231.27,115.13,2.00E-04,230,80,50,0.117,80,40,100,0.0043,8.5,0.5193,16.6,16.43,10.64,3.4,22.49,NA,0.040854225,2
16-124B,2016,WT,3-day,train-train,trained,1,Hab,Off,16-357B,Maddy,AnimalRoom,MBL,WT_2016,trained_trained,WT_trained_trained,Hab,WT_trained_trained_Hab,_16-124B,16-124B_,16-357B_,19.78,3.3,2.85,0.4562,27,1.03,NA,11.75,1.18,56,40,11.4,0.81,4.93,99.138,0.2584,0.3568,0.1592,0.2255,0.2,70.43,176.27,93.45,0.0123,180,130,20,0.0494,50,10,150,0.0225,15.8,0.3741,13.1,11.89,18.65,1.32,4.31,NA,0.071052632,29
16-122B,2016,WT,3-day,train-train,yoked,3,Retention,Off,16-122A,Maddy,AnimalRoom,MBL,WT_2016,yoked_trained,WT_yoked_trained,Retention,WT_yoked_trained_Retention,_16-122B,16-122B_,16-122A_,15.77,2.63,2.59,0.3939,27,13.77,0.34,12.67,1.39,65,43,49.03,1.18,1.41,123.666,0.321,0.2205,0.1789,0.2796,0.17,352.42,158.77,101.18,0.011,220,50,290,0.0538,30,280,70,0.0443,7.5,0.2649,14.5,12.51,21.12,1.82,6.46,0.024691358,0.024066898,38
16-357D,2016,WT,3-day,train-conflict,yoked,2,C1,On,16-125D,Maddy,AnimalRoom,MBL,WT_2016,yoked_conflict,WT_yoked_conflict,T4_C1,WT_yoked_conflict_T4_C1,_16-357D,16-357D_,16-125D_,15.12,2.52,2.99,0.3195,27,NA,NA,NA,NA,27,NA,NA,NA,NA,144.732,0.3013,0.1302,0.1784,0.3902,0.27,310.12,199.07,86.42,0.0047,150,20,270,0.0508,10,260,40,0.0766,15.8,0.3116,13.1,11.67,22.64,1.12,3.52,NA,NA,0
16-116A,2016,FMR1KO,3-day,train-train,trained,1,Hab,Off,16-116B,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_trained,FMR1KO_trained_trained,Hab,FMR1KO_trained_trained_Hab,_16-116A,16-116A_,16-116B_,18.5,3.08,2.59,0.457,27,6,0.24,12.83,1.27,62,61,13.93,0.75,8.52,109.562,0.2845,0.1827,0.1634,0.3693,0.23,328.81,155.72,106.02,0.0121,100,50,290,0.0572,310,230,20,0.0148,15.8,0.2915,13.1,11.02,23.93,1.03,3.23,0.04,0.053840632,35
16-121A,2016,FMR1KO,3-day,train-train,yoked,1,Hab,Off,16-121B,Maddy,AnimalRoom,MBL,FMR1KO_2016,yoked_trained,FMR1KO_yoked_trained,Hab,FMR1KO_yoked_trained_Hab,_16-121A,16-121A_,16-121B_,26.08,4.35,3.53,0.5233,27,6.83,0.29,7.35,0.93,40,63,33.07,1.89,9.37,67.602,0.1659,0.2761,0.2699,0.2882,0.11,174.73,190.67,103.53,0.0141,30,250,110,0.0415,110,80,250,0.0013,15.8,0.3962,13.1,11.59,20.07,1.74,5.89,0.042459736,0.057151497,13
16-120C,2016,FMR1KO,3-day,train-conflict,trained,2,C1,On,16-120D,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_conflict,FMR1KO_trained_conflict,T4_C1,FMR1KO_trained_conflict_T4_C1,_16-120C,16-120C_,16-120D_,15.3,2.55,2.96,0.3302,27,1,NA,NA,1.48,40,116,24.87,0.8,1.48,56.03,0.1308,0.247,0.0515,0.5707,0.29,334.23,230.65,80.12,6.00E-04,180,40,280,0.0875,280,210,340,0.0255,3.1,0.4134,14.5,13.73,18.04,2.38,9.53,NA,0.03216727,13
16-121C,2016,FMR1KO,3-day,train-conflict,trained,1,Hab,Off,NA,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_conflict,FMR1KO_trained_conflict,Hab,FMR1KO_trained_conflict_Hab,_16-121C,16-121C_,NA_,18.19,3.03,2.58,0.4439,27,14.47,0.78,11.34,1.29,52,56,36.03,1.98,14.57,87.933,0.2264,0.2792,0.2098,0.2847,0.04,54.22,181.2,103.02,0.0157,180,70,270,0.0446,50,0,180,0.0722,14.5,0.3191,13.1,11.04,20.35,1.43,4.68,0.05390463,0.054954205,25
16-121D,2016,FMR1KO,3-day,train-conflict,trained,1,Hab,Off,NA,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_conflict,FMR1KO_trained_conflict,Hab,FMR1KO_trained_conflict_Hab,_16-121D,16-121D_,NA_,22.64,3.77,3.33,0.4716,27,6.23,0.38,10.72,1.13,61,65,15.9,0.91,5.64,115.47,0.2897,0.3087,0.1935,0.2081,0.17,77.72,178.48,93.71,0.0089,210,130,10,0.0479,100,20,180,0.0098,15.8,0.413,13.1,11.86,19.89,1.62,5.27,0.060995185,0.057232704,34
bl10,2013,WT,2-day,train,untrained,1,Hab,Off,NA,JuanMarcos,AnimalRoom,MBL,WT_2013,untrained,WT_untrained,Hab,WT_untrained_Hab,_bl10,bl10_,NA_,28.06,4.68,3.71,0.5331,28,30.83,1.19,5.87,1.05,66,41,45.63,2.11,3.73,125.103,0.3269,0.1454,0.2986,0.2291,0.15,288.92,171.74,109.44,0.0114,110,330,200,0.0512,310,250,60,0.0303,3.5,0.2595,16.6,14.31,17.14,1.22,4.97,0.038598767,0.046241508,38
bl17,2013,WT,2-day,train,trained,1,Hab,Off,NA,JuanMarcos,AnimalRoom,MBL,WT_2013,trained,WT_trained,Hab,WT_trained_Hab,_bl17,bl17_,NA_,28.91,4.82,3.83,0.519,28,0.8,NA,NA,0.92,47,63,13.87,1.08,10.49,74.8,0.1888,0.2365,0.236,0.3387,0.12,257.13,180.39,112.44,0.0106,20,320,190,0.0429,290,190,350,0.0162,18,0.3344,15,13.57,18.64,1.5,5.38,NA,0.077865898,19
fv4,2013,FMR1KO,2-day,train,trained,1,Hab,Off,NA,?,?,?,FMR1KO_2013,trained,FMR1KO_trained,Hab,FMR1KO_trained_Hab,_fv4,fv4_,NA_,32.39,5.4,4.13,0.4852,28,12.71,0.38,4.36,0.83,40,58,1.55,13.08,71.532,0.1844,0.2985,0.2514,0.2657,0.08,141.94,192,100.49,0.0157,290,240,90,0.0457,110,0,180,0.0415,18.5,0.2304,15.4,12.78,24.4,0.81,2.85,NA,0.029897718,8.438709677,12
15140C,2015,WT,3-day,train-train,trained,1,Hab,Off,15140D,Maddy,AnimalRoom,MBL,WT_2015,trained_trained,WT_trained_trained,Hab,WT_trained_trained_Hab,_15140C,15140C_,15140D_,22.76,3.79,3.19,0.4678,28,0.53,NA,NA,1.14,62,62,11.3,0.8,9.86,114.934,0.2772,0.2821,0.2146,0.2261,0.1,46.7,174.07,99.19,0.0179,170,150,10,0.041,10,310,120,0.0069,18,0.3405,13.2,11.95,22.62,1.14,3.89,NA,0.07079646,34
15144D,2015,WT,3-day,train-train,yoked,1,T1,On,15144C,Maddy,AnimalRoom,MBL,WT_2015,yoked_trained,WT_yoked_trained,T1,WT_yoked_trained_T1,_15144D,15144D_,15144C_,12.38,2.06,2.22,0.3268,28,2.8,0.1,30,1.84,97,52,35.33,1.33,2.52,198.165,0.494,0.2061,0.0957,0.2042,0.38,358.16,135.67,85.85,0.008,200,40,320,0.0624,340,300,50,3.00E-04,19.4,0.2045,16.6,11.69,28.44,0.57,2.33,0.035714286,0.037645061,69
15140A,2015,WT,3-day,train-conflict,trained,1,Hab,Off,15140B,Maddy,AnimalRoom,MBL,WT_2015,trained_conflict,WT_trained_conflict,Hab,WT_trained_conflict_Hab,_15140A,15140A_,15140B_,22.68,3.78,3.07,0.479,28,24.63,1.09,4.56,1.12,52,53,59.97,2.59,7.85,94.665,0.2277,0.2583,0.1788,0.3352,0.11,330.67,163.83,106.39,0.0157,160,60,280,0.0458,280,230,40,5.00E-04,19.4,0.2807,13.2,11.8,23.93,0.88,3.13,0.044254974,0.043188261,24
15148A,2015,WT,3-day,train-conflict,trained,1,Hab,Off,15148B,Maddy,AnimalRoom,MBL,WT_2015,trained_conflict,WT_trained_conflict,Hab,WT_trained_conflict_Hab,_15148A,15148A_,15148B_,25.7,4.28,3.61,0.478,28,0.5,NA,NA,1.04,61,59,9.2,0.73,11.03,117.834,0.3046,0.2771,0.2026,0.2157,0.1,33.4,168.93,98.97,0.0142,270,70,290,0.0415,350,270,80,0.0021,19.4,0.3481,13.2,13.18,18.46,1.53,6.04,NA,0.079347826,33
15148C,2015,WT,3-day,train-conflict,trained,2,C2,On,15148D,Maddy,AnimalRoom,MBL,WT_2015,trained_conflict,WT_trained_conflict,T5_C2,WT_trained_conflict_T5_C2,_15148C,15148C_,15148D_,12.19,2.03,2.98,0.244,28,15,0.49,1.75,1.56,28,84,31.6,1.08,2.17,20.163,0.046,0.5833,0.227,0.1437,0.59,81.23,214.68,125.38,1.00E-04,10,80,40,0.0958,50,30,100,0.0029,3.5,0.4173,16.6,16.21,10.03,2.49,14.6,0.032666667,0.034177215,0
16-357B,2016,WT,3-day,train-train,yoked,3,Retention,Off,16-124B,Maddy,AnimalRoom,MBL,WT_2016,yoked_trained,WT_yoked_trained,Retention,WT_yoked_trained_Retention,_16-357B,16-357B_,16-124B_,19.57,3.26,3,0.4357,28,17.1,0.59,4.84,1.29,71,56,73.5,2.19,1.65,143.031,0.3412,0.3919,0.0992,0.1678,0.31,44.53,159.08,86.61,0.0081,190,110,10,0.056,30,0,130,0.011,15.8,0.3051,13.1,11.33,22.66,1.16,3.49,0.034502924,0.029795918,43
16-124C,2016,WT,3-day,train-conflict,trained,1,Hab,Off,16-124D,Maddy,AnimalRoom,MBL,WT_2016,trained_conflict,WT_trained_conflict,Hab,WT_trained_conflict_Hab,_16-124C,16-124C_,16-124D_,23.63,3.94,3.19,0.5199,28,16.47,0.74,10.79,1.11,52,65,28.7,1.5,13.56,92.535,0.2238,0.2908,0.2331,0.2522,0.09,70.43,179.34,99.42,0.0137,230,90,300,0.0529,50,0,170,0.0258,15.8,0.3135,13.1,11.86,19.64,1.46,5.42,0.044930176,0.052264808,24
16-123D,2016,WT,3-day,train-conflict,yoked,1,Hab,Off,16-123C,Maddy,AnimalRoom,MBL,WT_2016,yoked_conflict,WT_yoked_conflict,Hab,WT_yoked_conflict_Hab,_16-123D,16-123D_,16-123C_,25.65,4.28,3.44,0.5211,28,1.63,0.06,7.57,1.07,57,59,31.47,1.68,13.22,106.767,0.2624,0.2776,0.1552,0.3049,0.05,340.3,178.26,106.67,0.0127,180,40,250,0.0401,280,200,20,0.0076,15.8,0.2924,13.1,11.21,21.4,1.19,4.05,0.036809816,0.053384175,29
16-116C,2016,FMR1KO,3-day,train-conflict,trained,1,Hab,Off,16-116D,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_conflict,FMR1KO_trained_conflict,Hab,FMR1KO_trained_conflict_Hab,_16-116C,16-116C_,16-116D_,23.6,3.93,3.14,0.5109,28,1.77,NA,7.34,1.15,65,50,19.57,0.99,7.95,118.335,0.2958,0.2296,0.1966,0.278,0.13,322.7,166.49,107.11,0.015,150,20,240,0.0403,330,270,80,0.0641,7.5,0.2888,13.1,11.74,21.76,1.3,4.45,NA,0.050587634,37
16-117C,2016,FMR1KO,3-day,train-conflict,trained,3,Retention,Off,NA,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_conflict,FMR1KO_trained_conflict,Retention,FMR1KO_trained_conflict_Retention,_16-117C,16-117C_,NA_,17.9,2.98,2.87,0.4152,28,6.73,0.09,11.27,1.49,75,59,23.07,0.52,6.37,142.264,0.3175,0.2323,0.1404,0.3099,0.31,349.95,215.25,89.14,0.0056,140,60,310,0.051,340,270,50,0.0247,7.5,0.3477,14.5,13.1,19.8,1.97,6.9,0.013372957,0.022540095,47
fv1,2013,FMR1KO,2-day,train,untrained,1,Hab,Off,NA,?,?,?,FMR1KO_2013,untrained,FMR1KO_untrained,Hab,FMR1KO_untrained_Hab,_fv1,fv1_,NA_,36.41,6.07,4.97,0.4657,29,3.44,0.15,7.81,0.79,47,45,1.58,6.13,84.309,0.2011,0.239,0.3209,0.2389,0.11,183.56,193.65,102.28,0.0123,30,250,110,0.0452,170,100,270,4.00E-04,19.8,0.2662,13.5,13.56,22.53,1.14,4.08,NA,0.043604651,3.879746835,18
fv7,2013,FMR1KO,2-day,train,untrained,1,Hab,Off,NA,?,?,?,FMR1KO_2013,untrained,FMR1KO_untrained,Hab,FMR1KO_untrained_Hab,_fv7,fv7_,NA_,30.73,5.12,3.91,0.5073,29,44.14,1.01,3.9,0.98,47,44,2,9.71,73.299,0.19,0.2856,0.2572,0.2672,0.07,152.09,185.09,102.32,0.0119,20,240,90,0.0471,170,20,200,0.0017,19.8,0.2828,17,14.27,24.97,1.34,3.94,NA,0.02288174,4.855,18
15141D,2015,WT,3-day,train-train,yoked,1,Hab,Off,15141C,Maddy,AnimalRoom,MBL,WT_2015,yoked_trained,WT_yoked_trained,Hab,WT_yoked_trained_Hab,_15141D,15141D_,15141C_,28.76,4.79,3.92,0.5142,29,2.13,0.15,3.76,0.97,55,77,12.07,0.76,7.28,102.096,0.2473,0.2709,0.2433,0.2385,0.07,150.85,192.84,100.46,0.0129,310,230,80,0.0437,80,50,230,0.0086,18,0.2525,15,12.87,21.12,1.22,4.2,0.070422535,0.062966031,26
15143A,2015,WT,3-day,train-conflict,trained,1,Hab,Off,15143B,Maddy,AnimalRoom,MBL,WT_2015,trained_conflict,WT_trained_conflict,Hab,WT_trained_conflict_Hab,_15143A,15143A_,15143B_,21.38,3.56,3.12,0.4609,29,12.43,0.76,11.74,1.16,56,78,26.4,1.52,5.98,105.065,0.2768,0.1913,0.2475,0.2844,0.11,304.23,171,107.92,0.0129,90,30,250,0.0457,300,240,50,0.0131,18,0.349,13.2,13.32,18.9,1.73,6.43,0.061142397,0.057575758,27
15148B,2015,WT,3-day,train-conflict,yoked,2,C3,On,15148A,Maddy,AnimalRoom,MBL,WT_2015,yoked_conflict,WT_yoked_conflict,T6_C3,WT_yoked_conflict_T6_C3,_15148B,15148B_,15148A_,14.55,2.42,2.84,0.3427,29,8.87,0.2,1.89,1.69,113,61,56.57,1.44,1.96,224.426,0.4881,0.0911,0.1945,0.2263,0.36,351.3,220.27,84.17,0.0052,90,40,330,0.0679,340,310,50,0.0949,8.5,0.2193,15,12.91,26.25,0.96,3.12,0.022547914,0.025455188,84
16-118A,2016,FMR1KO,3-day,train-train,trained,1,Hab,Off,NA,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_trained,FMR1KO_trained_trained,Hab,FMR1KO_trained_trained_Hab,_16-118A,16-118A_,NA_,21.95,3.66,2.95,0.4816,29,19.37,0.89,12.11,1.23,52,48,23.93,1.2,9.91,99.028,0.239,0.2817,0.2371,0.2422,0.04,63.37,179.9,102.02,0.0177,320,150,350,0.0399,70,320,150,0.0018,15.8,0.3676,13.1,11.26,21.5,1.5,4.7,0.045947341,0.05014626,23
16-120A,2016,FMR1KO,3-day,train-train,trained,1,Hab,Off,NA,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_trained,FMR1KO_trained_trained,Hab,FMR1KO_trained_trained_Hab,_16-120A,16-120A_,NA_,24.16,4.03,3.36,0.4907,29,6.87,0.36,14.95,1.08,46,69,11.27,0.92,8.3,76.732,0.1841,0.349,0.2405,0.2265,0.12,110.16,189.48,97.17,0.016,10,190,50,0.0446,80,10,170,0.0021,15.8,0.3053,11.5,11.28,18.91,1.3,4.5,0.052401747,0.081632653,17
16-120B,2016,FMR1KO,3-day,train-train,trained,1,Hab,Off,NA,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_trained,FMR1KO_trained_trained,Hab,FMR1KO_trained_trained_Hab,_16-120B,16-120B_,NA_,23.51,3.92,3.26,0.5122,29,3.37,0.15,7.55,1.14,51,55,24.87,1.39,6.64,90.802,0.2311,0.3098,0.1631,0.296,0.06,10.04,175.56,105.16,0.012,200,90,290,0.0465,90,350,170,2.00E-04,16.9,0.3729,13.1,11.89,18.59,1.71,6.15,0.044510386,0.055890631,22
16-118D,2016,FMR1KO,3-day,train-conflict,yoked,1,Hab,Off,16-118C,Maddy,AnimalRoom,MBL,FMR1KO_2016,yoked_conflict,FMR1KO_yoked_conflict,Hab,FMR1KO_yoked_conflict_Hab,_16-118D,16-118D_,16-118C_,33.66,5.61,4.28,0.596,29,15.53,1.26,12.11,0.88,49,51,25.93,2,16.57,87.266,0.2131,0.2609,0.2309,0.2951,0.06,197.87,194.28,104.63,0.0134,30,270,120,0.0498,260,130,320,6.00E-04,15.8,0.3205,13.1,11.24,21.47,1.27,4.12,0.08113329,0.077130737,20
bl3,2013,WT,2-day,train,trained,1,Hab,Off,NA,JuanMarcos,AnimalRoom,MBL,WT_2013,trained,WT_trained,Hab,WT_trained_Hab,_bl3,bl3_,NA_,32.93,5.49,4.44,0.5473,30,19.4,1.52,11.27,0.87,54,40,29.93,2.38,15.5,94.935,0.2315,0.2763,0.2395,0.2527,0.05,131.11,186.97,101.75,0.0152,330,190,30,0.0389,30,330,160,0.0022,19.4,0.3806,16.6,15.37,14.1,2.01,8.63,0.078350515,0.079518877,24
bl19,2013,WT,2-day,train,trained,1,Hab,Off,NA,JuanMarcos,AnimalRoom,MBL,WT_2013,trained,WT_trained,Hab,WT_trained_Hab,_bl19,bl19_,NA_,28.93,4.82,3.82,0.5295,30,13.3,0.45,10.29,1.03,52,46,20.03,0.89,6.89,90.268,0.2197,0.2123,0.2249,0.3432,0.16,271.48,180.91,114.29,0.0136,130,330,210,0.0513,280,200,350,0.0145,18,0.3079,15,13.24,18.67,1.38,5.24,0.033834586,0.04443335,22
15142B,2015,WT,3-day,train-conflict,yoked,1,Hab,Off,15142A,Maddy,AnimalRoom,MBL,WT_2015,yoked_conflict,WT_yoked_conflict,Hab,WT_yoked_conflict_Hab,_15142B,15142B_,15142A_,25.03,4.17,3.49,0.4905,30,16.17,1.11,18.95,1.12,57,58,29.1,1.81,10.13,109.031,0.2565,0.291,0.2232,0.2293,0.1,67.03,177.62,98.68,0.0165,350,150,10,0.0455,20,350,160,0.0034,18,0.3046,15,12.86,19.7,1.5,5.29,0.06864564,0.062199313,27
15147B,2015,WT,3-day,train-conflict,yoked,1,Hab,Off,15147A,Maddy,AnimalRoom,MBL,WT_2015,yoked_conflict,WT_yoked_conflict,Hab,WT_yoked_conflict_Hab,_15147B,15147B_,15147A_,24.83,4.14,3.43,0.4931,30,11.2,0.85,12.71,1.15,56,69,29.13,1.75,7.06,104.203,0.267,0.3403,0.2173,0.1754,0.19,58.06,168.12,92.25,0.0136,220,130,10,0.0432,50,0,150,8.00E-04,19.4,0.2849,15,13.49,20.26,1.49,5.53,0.075892857,0.060075524,26
16-122C,2016,WT,3-day,train-conflict,trained,1,Hab,Off,16-122D,Maddy,AnimalRoom,MBL,WT_2016,trained_conflict,WT_trained_conflict,Hab,WT_trained_conflict_Hab,_16-122C,16-122C_,16-122D_,16.33,2.72,2.39,0.4385,30,3.77,0.05,7.74,1.67,81,43,24.3,1.07,1.3,155.166,0.3822,0.1883,0.1503,0.2792,0.21,344.3,155.74,101.76,0.0145,180,60,300,0.0554,10,280,70,0.0072,15.8,0.2251,3.1,9.34,26.9,0.55,2.3,0.013262599,0.044032922,51
16-117A,2016,FMR1KO,3-day,train-train,trained,1,Hab,Off,16-117B,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_trained,FMR1KO_trained_trained,Hab,FMR1KO_trained_trained_Hab,_16-117A,16-117A_,16-117B_,26.42,4.4,3.49,0.55,30,3.43,0.25,5.07,1.11,49,51,17.3,1.09,11.46,84.1,0.2052,0.2891,0.1934,0.3124,0.06,288.97,178.98,109.09,0.0126,130,80,280,0.0441,280,180,0,0.0018,15.8,0.3428,13.1,11.43,21.83,1.3,4.06,0.072886297,0.06300578,19
16-118C,2016,FMR1KO,3-day,train-conflict,trained,1,Hab,Off,16-118D,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_conflict,FMR1KO_trained_conflict,Hab,FMR1KO_trained_conflict_Hab,_16-118C,16-118C_,16-118D_,23.69,3.95,3.13,0.5368,30,0.53,NA,NA,1.16,54,65,13.43,0.92,14.79,104.695,0.2533,0.3436,0.1772,0.2259,0.15,70.15,174.92,95.72,0.0136,230,120,350,0.0463,70,10,170,0.1013,14.5,0.2938,13.1,10.79,22.47,1.09,3.42,NA,0.068503351,24
16-120C,2016,FMR1KO,3-day,train-conflict,trained,1,Hab,Off,16-120D,Maddy,AnimalRoom,MBL,FMR1KO_2016,trained_conflict,FMR1KO_trained_conflict,Hab,FMR1KO_trained_conflict_Hab,_16-120C,16-120C_,16-120D_,24.43,4.07,3.26,0.5023,30,1.1,0.02,1.81,1.18,49,55,11.97,0.67,10.16,83.837,0.1968,0.2523,0.2142,0.3367,0.08,243.12,185.51,110.22,0.0135,10,290,140,0.0489,260,180,350,6.00E-04,15.8,0.285,13.1,10.54,22.95,1.05,3.33,0.018181818,0.055973266,19
bl5,2013,WT,2-day,train,trained,1,Hab,Off,NA,JuanMarcos,AnimalRoom,MBL,WT_2013,trained,WT_trained,Hab,WT_trained_Hab,_bl5,bl5_,NA_,32,5.33,4.46,0.5256,31,21.83,2.05,20.71,0.94,61,67,30.3,2.72,0,115.501,0.288,0.1751,0.2439,0.2931,0.2,284.63,178.05,114.26,0.0101,120,330,210,0.0497,320,210,0,0.0036,19.4,0.3196,15,14.11,19.02,1.55,5.95,0.093907467,0.089768977,30
fv6,2013,FMR1KO,2-day,train,trained,1,Hab,Off,NA,?,?,?,FMR1KO_2013,trained,FMR1KO_trained,Hab,FMR1KO_trained_Hab,_fv6,fv6_,NA_,26.74,4.46,3.48,0.4315,31,8.44,0.23,5.9,1.13,64,60,0.96,4.27,107.694,0.2614,0.2326,0.3142,0.1918,0.04,166.94,185.02,101.33,0.0119,270,210,60,0.0538,160,90,270,0.0554,18.5,0.241,15.4,13.06,24.32,0.91,3.13,NA,0.027251185,4.447916667,33
15143C,2015,WT,3-day,train-train,trained,1,Hab,Off,15143D,Maddy,AnimalRoom,MBL,WT_2015,trained_trained,WT_trained_trained,Hab,WT_trained_trained_Hab,_15143C,15143C_,15143D_,25.78,4.3,3.44,0.5004,31,0.53,NA,NA,1.15,52,46,7.3,0.31,3.93,96.04,0.2497,0.3902,0.1998,0.1603,0.21,72.85,170.69,90.15,0.0098,200,160,40,0.0484,70,20,170,0.0058,18,0.3355,15,12.86,19,1.58,5.59,NA,0.042465753,21
15145C,2015,WT,3-day,train-train,trained,1,Hab,Off,15145D,Maddy,AnimalRoom,MBL,WT_2015,trained_trained,WT_trained_trained,Hab,WT_trained_trained_Hab,_15145C,15145C_,15145D_,28.82,4.8,3.98,0.5037,31,9.27,0.72,11.98,0.99,54,42,18.27,1.26,9.85,113.835,0.2874,0.2815,0.2088,0.2224,0.06,63.19,174.45,100.26,0.018,160,120,330,0.0379,120,340,160,0.0159,18,0.3335,15,13.36,17.72,1.58,6.01,0.077669903,0.068965517,23
16-122A,2016,WT,3-day,train-train,trained,1,Hab,Off,16-122B,Maddy,AnimalRoom,MBL,WT_2016,trained_trained,WT_trained_trained,Hab,WT_trained_trained_Hab,_16-122A,16-122A_,16-122B_,23.89,3.98,3.21,0.4929,31,2.8,0.07,11.24,1.23,48,75,13.43,0.72,17.5,84.571,0.2102,0.2908,0.2857,0.2133,0.11,110.41,183.15,97.49,0.0115,350,160,20,0.0401,160,40,210,0.0207,15.8,0.2553,13.1,11.04,22.77,1.12,3.76,0.025,0.053611318,17
16-125A,2016,WT,3-day,train-train,trained,1,Hab,Off,16-125B,Maddy,AnimalRoom,MBL,WT_2016,trained_trained,WT_trained_trained,Hab,WT_trained_trained_Hab,_16-125A,16-125A_,16-125B_,24.3,4.05,3.11,0.5631,31,0.53,NA,NA,1.26,51,71,10.77,0.66,14.19,88.169,0.2303,0.2752,0.2489,0.2455,0.08,75.97,171.07,98.58,0.0144,310,190,40,0.0511,40,0,170,5.00E-04,16.9,0.3966,13.1,11.51,20.33,1.39,4.39,NA,0.061281337,20
bl1,2013,WT,2-day,train,trained,1,Hab,Off,NA,JuanMarcos,AnimalRoom,MBL,WT_2013,trained,WT_trained,Hab,WT_trained_Hab,_bl1,bl1_,NA_,26.57,4.43,3.84,0.4819,32,1.5,0.11,13.11,1.13,81,52,21.97,1.22,8.11,152.865,0.3681,0.2256,0.1051,0.3012,0.25,339.62,152.56,101.95,0.0087,190,0,250,0.0546,330,250,30,0.0121,19.4,0.4487,16.6,15.7,14.57,2.1,9.29,0.073333333,0.055530269,49
bl15,2013,WT,2-day,train,trained,1,Hab,Off,NA,JuanMarcos,AnimalRoom,MBL,WT_2013,trained,WT_trained,Hab,WT_trained_Hab,_bl15,bl15_,NA_,41.66,6.94,5.41,0.572,32,6.1,0.65,12.07,0.75,44,58,15.57,1.43,9.73,73.165,0.1814,0.2248,0.3065,0.2872,0.1,216.13,184.9,107.31,0.0193,90,310,170,0.0463,170,120,300,0.0221,3.5,0.3002,16.6,15.87,18.4,2.06,8.56,0.106557377,0.091843288,12
